status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
176946929155772_446548745528921,,Bogdan Popovici si cartile sale,link,https://nastase.wordpress.com/2015/12/13/bogdan-popovici-si-cartile-sale/,2015-12-13 13:03:25,704,19,35,704,0,0,0,0,0
176946929155772_446297508887378,,Macovei ar trebui sa ceara scuze romanilor,link,https://nastase.wordpress.com/2015/12/12/macovei-ar-trebui-sa-ceara-scuze-romanilor/,2015-12-12 12:47:35,2175,177,260,2175,0,0,0,0,0
176946929155772_445736295610166,,Dezbatere si inmânare de premii la Fundatia Titulescu,link,https://nastase.wordpress.com/2015/12/10/dezbatere-si-inmanare-de-premii-la-fundatia-titulescu/,2015-12-10 15:27:01,650,13,34,650,0,0,0,0,0
176946929155772_444727802377682,,Mos Nicolae,link,https://nastase.wordpress.com/2015/12/06/mos-nicolae/,2015-12-06 11:47:24,1934,42,75,1934,0,0,0,0,0
176946929155772_444379145745881,,Adrian Nastase's cover photo,photo,https://www.facebook.com/Nastase.Adrian/photos/a.176947005822431.1073741825.176946929155772/444379132412549/?type=3,2015-12-04 20:58:48,1891,59,35,1891,0,0,0,0,0
176946929155772_444263012424161,,"""Dreptul la fericire""",link,https://nastase.wordpress.com/2015/12/04/dreptul-la-fericire/,2015-12-04 12:46:16,878,20,31,878,0,0,0,0,0
176946929155772_443832519133877,,D. Pappasoglu despre români si capitala lor,link,https://nastase.wordpress.com/2015/12/02/d-pappasoglu-despre-romani-si-capitala-lor/,2015-12-02 17:35:49,989,13,90,989,0,0,0,0,0
176946929155772_443484409168688,,Biserica si identitatea natională,link,https://nastase.wordpress.com/2015/12/01/biserica-si-identitatea-nationala/,2015-12-01 11:05:04,2472,101,175,2472,0,0,0,0,0
176946929155772_443228959194233,,Sarbatoarea Sf. Apostol Andrei,link,https://nastase.wordpress.com/2015/11/30/sarbatoarea-sf-apostol-andrei/,2015-11-30 10:43:42,2005,255,73,2005,0,0,0,0,0
176946929155772_442757905908005,,Relatiile Romaniei cu Rusia,link,https://nastase.wordpress.com/2015/11/28/relatiile-romaniei-cu-rusia/,2015-11-28 10:56:40,1087,27,49,1087,0,0,0,0,0
176946929155772_442436405940155,,S-a incheiat un nou curs la FET,link,https://nastase.wordpress.com/2015/11/27/s-a-incheiat-un-nou-curs-la-fet/,2015-11-27 09:55:27,1193,26,20,1193,0,0,0,0,0
176946929155772_442210802629382,,"A 8-a editie a ""Dreptului international""",link,https://nastase.wordpress.com/2015/11/26/a-8-a-editie-a-dreptului-international/,2015-11-26 11:44:55,1221,29,62,1221,0,0,0,0,0
176946929155772_441749419342187,,Florin Georgescu - o conferintă exceptională,link,https://nastase.wordpress.com/2015/11/24/florin-georgescu-o-conferinta-exceptionala/,2015-11-24 20:14:42,920,14,61,920,0,0,0,0,0
176946929155772_441460089371120,,Constantin Silinescu - un patriot român,link,https://nastase.wordpress.com/2015/11/23/constantin-silinescu-un-patriot-roman/,2015-11-23 11:21:58,534,17,38,534,0,0,0,0,0
176946929155772_441255692724893,,Adrian Nastase's cover photo,photo,https://www.facebook.com/Nastase.Adrian/photos/a.176947005822431.1073741825.176946929155772/441255662724896/?type=3,2015-11-22 13:58:03,1881,49,19,1881,0,0,0,0,0
176946929155772_441024672747995,,Mihai Viteazul si Gheorghe Basta,link,https://nastase.wordpress.com/2015/11/21/mihai-viteazul-si-gheorghe-basta/,2015-11-21 15:16:37,1038,34,87,1038,0,0,0,0,0
176946929155772_440550139462115,,Târgul de carte Gaudeamus,link,https://nastase.wordpress.com/2015/11/19/targul-de-carte-gaudeamus/,2015-11-19 16:29:28,929,15,35,929,0,0,0,0,0
176946929155772_440287496155046,,In ce fel de republică trăim?,link,https://nastase.wordpress.com/2015/11/18/in-ce-fel-de-republica-traim/,2015-11-18 10:01:13,1884,166,182,1884,0,0,0,0,0
176946929155772_440088752841587,,Parlamentul - o masă de manevră,link,https://nastase.wordpress.com/2015/11/17/parlamentul-o-masa-de-manevra/,2015-11-17 10:37:10,835,54,89,835,0,0,0,0,0
176946929155772_440088286174967,,Parlamentul - o masă de manevră,link,https://nastase.wordpress.com/2015/11/17/parlamentul-o-masa-de-manevra/,2015-11-17 10:31:02,1191,88,139,1191,0,0,0,0,0
176946929155772_439935989523530,,Guvernul Ciolos,link,https://nastase.wordpress.com/2015/11/16/guvernul-ciolos/,2015-11-16 16:28:39,622,36,56,622,0,0,0,0,0
176946929155772_439929439524185,,Guvernul Ciolos,link,https://nastase.wordpress.com/2015/11/16/guvernul-ciolos/,2015-11-16 15:54:33,986,61,96,986,0,0,0,0,0
176946929155772_439414242909038,,De ce Franta?,link,https://nastase.wordpress.com/2015/11/14/de-ce-franta/,2015-11-14 20:19:51,2078,67,521,2078,0,0,0,0,0
176946929155772_439071986276597,,Cine va lua marul guvernarii?,link,https://nastase.wordpress.com/2015/11/13/cine-va-lua-marul-guvernarii/,2015-11-13 15:06:15,1287,121,82,1287,0,0,0,0,0
176946929155772_439046556279140,,Titulescu si Take Ionescu,link,https://nastase.wordpress.com/2015/11/13/titulescu-si-take-ionescu/,2015-11-13 12:12:03,721,20,91,721,0,0,0,0,0
176946929155772_438797312970731,,"Astăzi, ONU la FET",link,https://nastase.wordpress.com/2015/11/12/astazi-onu-la-fet/,2015-11-12 10:14:52,369,6,15,369,0,0,0,0,0
176946929155772_438554272995035,,Viitorul guvern al României,link,https://nastase.wordpress.com/2015/11/11/viitorul-guvern-al-romaniei/,2015-11-11 10:34:20,1282,92,106,1282,0,0,0,0,0
176946929155772_438344753015987,,Băsescu - despartirea de Licurici,link,https://nastase.wordpress.com/2015/11/10/basescu-despartirea-de-licurici/,2015-11-10 10:14:40,981,55,75,981,0,0,0,0,0
176946929155772_437818199735309,,Adrian Nastase's cover photo,photo,https://www.facebook.com/Nastase.Adrian/photos/a.176947005822431.1073741825.176946929155772/437818183068644/?type=3,2015-11-08 14:01:38,2010,57,27,2010,0,0,0,0,0
176946929155772_437762366407559,,Viata trebuie sa mearga inainte,link,https://nastase.wordpress.com/2015/11/08/viata-trebuie-sa-mearga-inainte/,2015-11-08 10:25:23,3534,114,160,3534,0,0,0,0,0
176946929155772_437271089790020,,Alternativă sau aventură?,link,https://nastase.wordpress.com/2015/11/06/alternativa-sau-aventura/,2015-11-06 09:45:49,1160,95,107,1160,0,0,0,0,0
176946929155772_436890146494781,,Defrisarea politică si Cutia Pandorei,link,https://nastase.wordpress.com/2015/11/04/defrisarea-politica-si-cutia-pandorei/,2015-11-04 15:22:25,1757,115,231,1757,0,0,0,0,0
176946929155772_436677129849416,,O nouă lansare de carte la Fundatia Titulescu,link,https://nastase.wordpress.com/2015/11/03/o-noua-lansare-de-carte-la-fundatia-titulescu/,2015-11-03 14:10:20,862,20,43,862,0,0,0,0,0
176946929155772_436462406537555,,Dezbaterea despre nevoia unei strategii răsăritene,link,https://nastase.wordpress.com/2015/11/02/dezbaterea-despre-nevoia-unei-strategii-rasaritene/,2015-11-02 13:58:25,789,12,28,789,0,0,0,0,0
176946929155772_436237079893421,,Pomi de la Pepiniera Zamfira,link,https://nastase.wordpress.com/2015/11/01/pomi-de-la-pepiniera-zamfira/,2015-11-01 10:59:52,618,15,23,618,0,0,0,0,0
176946929155772_436038083246654,,Drama in Bucuresti,link,https://nastase.wordpress.com/2015/10/31/drama-in-bucuresti/,2015-10-31 13:17:02,1587,73,65,1587,0,0,0,0,0
176946929155772_435807383269724,,"UNITER, editia 2015. Fereastra de la Craiova",link,https://nastase.wordpress.com/2015/10/30/uniter-editia-2015-fereastra-de-la-craiova/,2015-10-30 11:29:52,459,2,13,459,0,0,0,0,0
176946929155772_435436249973504,,O nouă dezbatere la Fundatia Titulescu,link,https://nastase.wordpress.com/2015/10/28/o-noua-dezbatere-la-fundatia-titulescu/,2015-10-28 18:56:08,501,5,22,501,0,0,0,0,0
176946929155772_435233706660425,,Coabitarea la români,link,https://nastase.wordpress.com/2015/10/27/coabitarea-la-romani/,2015-10-27 17:03:11,660,13,27,660,0,0,0,0,0
176946929155772_434990066684789,,Cursul FET - inscrierile se mai pot face săptămâna aceasta,link,https://nastase.wordpress.com/2015/10/26/cursul-fet-inscrierile-se-mai-pot-face-saptamana-aceasta/,2015-10-26 14:37:19,250,3,11,250,0,0,0,0,0
176946929155772_434522100064919,,Toamna politica,link,https://nastase.wordpress.com/2015/10/24/toamna-politica/,2015-10-24 10:21:12,3962,112,75,3962,0,0,0,0,0
176946929155772_434310420086087,,Louis Barthou si Nicolae Titulescu la Parlamentul Romaniei,link,https://nastase.wordpress.com/2015/10/23/louis-barthou-si-nicolae-titulescu-la-parlamentul-romaniei/,2015-10-23 11:03:02,783,21,46,783,0,0,0,0,0
176946929155772_434138056769990,,"Conferintă la Universitatea ""Valahia""",link,https://nastase.wordpress.com/2015/10/22/conferinta-la-universitatea-valahia/,2015-10-22 14:48:26,1272,24,30,1272,0,0,0,0,0
176946929155772_433880893462373,,Brancusi si Marea Unire,link,https://nastase.wordpress.com/2015/10/21/brancusi-si-marea-unire/,2015-10-21 09:54:48,961,17,42,961,0,0,0,0,0
176946929155772_433752436808552,,"In fiecare zi, invăt ceva nou...",link,https://nastase.wordpress.com/2015/10/20/in-fiecare-zi-invat-ceva-nou/,2015-10-20 17:58:37,1601,49,44,1601,0,0,0,0,0
176946929155772_433486536835142,,"""Reforma"" in PSD",link,https://nastase.wordpress.com/2015/10/19/reforma-in-psd/,2015-10-19 10:44:05,1500,95,69,1500,0,0,0,0,0
176946929155772_433286713521791,,Adrian Nastase's cover photo,photo,https://www.facebook.com/Nastase.Adrian/photos/a.176947005822431.1073741825.176946929155772/433286693521793/?type=3,2015-10-18 12:02:17,2493,60,45,2493,0,0,0,0,0
176946929155772_433065980210531,,Monumentul Marii Unirii. Va fi suficient timp sa fie realizat?,link,https://nastase.wordpress.com/2015/10/17/monumentul-marii-unirii-va-fi-suficient-timp-sa-fie-realizat/,2015-10-17 10:32:51,739,21,17,739,0,0,0,0,0
176946929155772_432826273567835,,Un nou curs la Fundatia Titulescu,link,https://nastase.wordpress.com/2015/10/16/un-nou-curs-la-fundatia-titulescu/,2015-10-16 09:04:16,468,1,18,468,0,0,0,0,0
176946929155772_432632546920541,,Fostul ministru Marian Săniută despre EADS,link,https://nastase.wordpress.com/2015/10/15/fostul-ministru-marian-saniuta-despre-eads/,2015-10-15 10:18:01,424,11,43,424,0,0,0,0,0
176946929155772_432418603608602,,"In Deltă, m-am intâlnit cu EADS",link,https://nastase.wordpress.com/2015/10/14/in-delta-m-am-intalnit-cu-eads/,2015-10-14 12:40:41,918,18,22,918,0,0,0,0,0
176946929155772_432187480298381,,Dezbatere la FET - Utilizarea dronelor si dreptul international,link,https://nastase.wordpress.com/2015/10/13/dezbatere-la-fet-utilizarea-dronelor-si-dreptul-international/,2015-10-13 09:00:58,466,5,11,466,0,0,0,0,0
176946929155772_431855326998263,,Noua formula de alegeri din PSD,link,https://nastase.wordpress.com/2015/10/12/noua-formula-de-alegeri-din-psd/,2015-10-12 09:57:23,2104,72,45,2104,0,0,0,0,0
176946929155772_431659380351191,,Pe brațul Chilia,link,https://nastase.wordpress.com/2015/10/11/pe-bratul-chilia/,2015-10-11 15:02:53,3949,112,32,3949,0,0,0,0,0
176946929155772_431326917051104,,La pescuit,link,https://nastase.wordpress.com/2015/10/10/la-pescuit/,2015-10-10 18:48:27,4776,174,44,4776,0,0,0,0,0
176946929155772_431042290412900,,Pădurea Letea,link,https://nastase.wordpress.com/2015/10/09/padurea-letea/,2015-10-09 12:43:23,3369,96,50,3369,0,0,0,0,0
176946929155772_430920567091739,,Cursurile Nicolae Titulescu pentru tineri diplomati,link,https://nastase.wordpress.com/2015/10/08/cursurile-nicolae-titulescu-pentru-tineri-diplomati/,2015-10-08 20:39:50,1668,27,39,1668,0,0,0,0,0
176946929155772_430625933787869,,Miercurea neagră din SUA,link,https://nastase.wordpress.com/2015/10/07/miercurea-neagra-din-sua/,2015-10-07 12:05:56,880,29,86,880,0,0,0,0,0
176946929155772_430608497122946,,Andre Maurois despre Titulescu,link,https://nastase.wordpress.com/2015/10/07/andre-maurois-despre-titulescu/,2015-10-07 09:25:55,442,4,15,442,0,0,0,0,0
176946929155772_430149240502205,,Comuna Nicolae Titulescu,link,https://nastase.wordpress.com/2015/10/05/comuna-nicolae-titulescu/,2015-10-05 10:37:43,647,12,11,647,0,0,0,0,0
176946929155772_429745130542616,,Din arhiva de fotografii...,link,https://nastase.wordpress.com/2015/10/03/din-arhiva-de-fotografii/,2015-10-03 09:14:34,1638,58,8,1638,0,0,0,0,0
176946929155772_429351247248671,,Dezbaterea despre femei si spionaj,link,https://nastase.wordpress.com/2015/10/01/dezbaterea-despre-femei-si-spionaj/,2015-10-01 09:26:21,1146,9,37,1146,0,0,0,0,0
176946929155772_429186663931796,,Dezbatere in stradă sau in Parlament?,link,https://nastase.wordpress.com/2015/09/30/dezbatere-in-strada-sau-in-parlament/,2015-09-30 13:42:38,805,52,81,805,0,0,0,0,0
176946929155772_428974180619711,,Adrian Nastase's cover photo,photo,https://www.facebook.com/Nastase.Adrian/photos/a.176947005822431.1073741825.176946929155772/428974107286385/?type=3,2015-09-29 10:07:29,2684,75,46,2684,0,0,0,0,0
176946929155772_428831120634017,,Femeile si spionajul,link,https://nastase.wordpress.com/2015/09/28/femeile-si-spionajul/,2015-09-28 15:02:16,899,16,34,899,0,0,0,0,0
176946929155772_428596197324176,,A venit toamna,link,https://nastase.wordpress.com/2015/09/27/a-venit-toamna/,2015-09-27 11:01:32,7792,360,100,7792,0,0,0,0,0
176946929155772_428470020670127,,Festivalul Enescu si un afis de acum 100 de ani,link,https://nastase.wordpress.com/2015/09/26/festivalul-enescu-si-un-afis-de-acum-100-de-ani/,2015-09-26 19:59:50,1028,12,23,1028,0,0,0,0,0
176946929155772_428146830702446,,Comunicat - Adunarea generală a Fundatiei Europene Titulescu,link,https://nastase.wordpress.com/2015/09/25/comunicat-adunarea-generala-a-fundatiei-europene-titulescu/,2015-09-25 09:41:17,379,5,5,379,0,0,0,0,0
176946929155772_427998017383994,,Refugiati sau imigranti - dezbatere FET,link,https://nastase.wordpress.com/2015/09/24/refugiati-sau-imigranti-dezbatere-fet/,2015-09-24 19:17:25,627,17,33,627,0,0,0,0,0
176946929155772_427902060726923,,Cap de porc a căzut de fazan,link,https://nastase.wordpress.com/2015/09/24/cap-de-porc-a-cazut-de-fazan/,2015-09-24 09:54:28,978,42,32,978,0,0,0,0,0
176946929155772_427676290749500,,Genică Boerică si Mătusa Tamara,link,https://nastase.wordpress.com/2015/09/23/genica-boerica-si-matusa-tamara/,2015-09-23 09:17:31,1298,35,86,1298,0,0,0,0,0
176946929155772_427541737429622,,Adunarea generală a Fundatiei Titulescu,link,https://nastase.wordpress.com/2015/09/22/adunarea-generala-a-fundatiei-titulescu/,2015-09-22 18:45:16,534,11,11,534,0,0,0,0,0
176946929155772_427167960800333,,"Obraznicia, ca diplomatie",link,https://nastase.wordpress.com/2015/09/21/obraznicia-ca-diplomatie/,2015-09-21 09:31:36,1096,47,76,1096,0,0,0,0,0
176946929155772_426944784155984,,O carte despre Philippe Seguin,link,https://nastase.wordpress.com/2015/09/20/o-carte-despre-philippe-seguin/,2015-09-20 11:56:19,196,3,7,196,0,0,0,0,0
176946929155772_426938467489949,,O carte despre Philippe Seguin,link,https://nastase.wordpress.com/2015/09/20/o-carte-despre-philippe-seguin/,2015-09-20 11:15:57,282,7,8,282,0,0,0,0,0
176946929155772_426504104200052,,Bodrum,link,https://nastase.wordpress.com/2015/09/18/bodrum/,2015-09-18 17:45:42,3089,68,39,3089,0,0,0,0,0
176946929155772_426190530898076,,Despre refugiati,link,https://nastase.wordpress.com/2015/09/17/despre-refugiati/,2015-09-17 20:06:01,2351,68,37,2351,0,0,0,0,0
176946929155772_425369444313518,,Pamfil Șeicaru,link,https://nastase.wordpress.com/2015/09/15/pamfil-seicaru/,2015-09-15 16:17:40,743,14,26,743,0,0,0,0,0
176946929155772_424880484362414,,In Turcia,link,https://nastase.wordpress.com/2015/09/13/in-turcia/,2015-09-13 22:46:40,1877,32,15,1877,0,0,0,0,0
176946929155772_423688824481580,,FET - Conferintă despre politica externă a Pakistanului,link,https://nastase.wordpress.com/2015/09/10/fet-conferinta-despre-politica-externa-a-pakistanului/,2015-09-10 09:59:16,357,13,12,357,0,0,0,0,0
176946929155772_422996734550789,,"""Bibliografie"" pentru dezbaterea de miercuri, de la FET",link,https://nastase.wordpress.com/2015/09/08/bibliografie-pentru-dezbaterea-de-miercuri-de-la-fet/,2015-09-08 13:52:06,306,3,6,306,0,0,0,0,0
176946929155772_422634854586977,,Despre refugiati si posibile solutii,link,https://nastase.wordpress.com/2015/09/07/despre-refugiati-si-posibile-solutii/,2015-09-07 10:23:06,729,29,63,729,0,0,0,0,0
176946929155772_422358404614622,"Radu Banciu, lovitură dură. Ce s-a întâmplat cu B1 TV
Anca Murgoci / dcnews
CNA a decis să sancționeze B1 TV cu 20.000 de lei pentru afirmațiile lui Radu Banciu la adresa lui Adrian Năstase și a Alinei Gorghiu.
Discuția a ajuns pe masa CNA pentru a doua oară, după ce în ședința din 28 iulie membrii nu ajunseseră la niciun consens în ce privește sancționarea postului.
La momentul respectiv au fost făcute trei propuneri de sancționare, dar niciuna nu a trecut la vot: o somație, amendă de 20.000 de lei și una de 30.000. Membrii au pornit astăzi de la două dintre propunerile care au rămas în cursă, somația și amenda de 20.000 de lei.
Sancțiunea a fost votată de șase dintre cei nouă membri prezenți: Florin Gabrea, Lorand Turos, Viorel Vasile Buda, Radu Herjeu, Dorina Rusu şi Răsvan Popescu. Pe de altă parte, Monica Gubernat, Laura Georgescu şi Gabriel Tufeanu au votat împotrivă, informează Pagina de Media.",,status,,2015-09-06 10:39:39,1055,95,21,1055,0,0,0,0,0
176946929155772_422357457948050,,nastase.wordpress.com,link,https://nastase.wordpress.com/2015/09/06/decizia-cna-referitoare-la-radu-banciu/,2015-09-06 10:31:33,293,6,3,293,0,0,0,0,0
176946929155772_422131087970687,,"Fotbal: operatia a reusit, pacientul ramane la reanimare...",link,https://nastase.wordpress.com/2015/09/05/fotbal-operatia-a-reusit-pacientul-ramane-la-reanimare/,2015-09-05 12:06:37,857,25,23,857,0,0,0,0,0
176946929155772_422121407971655,,Reluarea activitatilor la Fundatia Titulescu,link,https://nastase.wordpress.com/2015/09/05/reluarea-activitatilor-la-fundatia-titulescu/,2015-09-05 10:46:48,498,7,10,498,0,0,0,0,0
176946929155772_421471124703350,,Reuniunea Anuală a Diplomatiei Române,link,https://nastase.wordpress.com/2015/09/02/reuniunea-anuala-a-diplomatiei-romane/,2015-09-02 20:58:43,871,17,37,871,0,0,0,0,0
176946929155772_421097411407388,,Festivalul Enescu - purificarea prin muzică,link,https://nastase.wordpress.com/2015/09/01/festivalul-enescu-purificarea-prin-muzica/,2015-09-01 09:38:16,1054,15,36,1054,0,0,0,0,0
176946929155772_420832044767258,,Festivalul Enescu - prima zi,link,https://nastase.wordpress.com/2015/08/31/festivalul-enescu-prima-zi/,2015-08-31 10:52:28,2239,43,81,2239,0,0,0,0,0
176946929155772_420054201511709,,Imigrantii si Corabia lui Noe,link,https://nastase.wordpress.com/2015/08/29/imigrantii-si-corabia-lui-noe/,2015-08-29 09:24:12,1482,52,132,1482,0,0,0,0,0
176946929155772_419623354888127,,"Stefan Mitroi, ""Jocuri de nenoroc""",link,https://nastase.wordpress.com/2015/08/27/stefan-mitroi-jocuri-de-nenoroc/,2015-08-27 17:27:58,587,4,21,587,0,0,0,0,0
176946929155772_419244444926018,,Sarbatoarea Sfintilor Mucenici Adrian si Natalia,link,https://nastase.wordpress.com/2015/08/26/sarbatoarea-sfintilor-mucenici-adrian-si-natalia-3/,2015-08-26 08:31:56,2190,351,301,2190,0,0,0,0,0
